Name,Company,Address,Postal,City,State,Country,Latitude,Longitude,HUC12,HUC12_Name
Microsoft Project Alluvion - Building 8,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51585829276627,-93.70243817428724,071000080404,Middle Creek
Microsoft Project Osmium - Building 3,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA,41.496822073728,-93.78698317324299,071000080404,Middle Creek
Microsoft Project Osmium - Building 5,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA,41.49476192546379,-93.78708760127964,071000080402,Badger Creek
Microsoft Project Alluvion - Building 1,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51849219947548,-93.70634081007974,071000061703,Jordan Creek-Raccoon River
Microsoft Project Alluvion - Building 2,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51855646446836,-93.70254280229386,071000061703,Jordan Creek-Raccoon River
COPT Van Meter DC1,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.538142,-93.931068,071000061702,Johnson Creek-Raccoon River
Microsoft Project Alluvion - Building 7,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51587334673273,-93.70617987754643,071000061703,Jordan Creek-Raccoon River
COPT Van Meter DC2,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.538135,-93.926538,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC8,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.533473,-93.928328,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC15,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.53112,-93.921756,071000061702,Johnson Creek-Raccoon River
Microsoft Project Ginger East,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA,41.5164792,-93.7246289,071000061703,Jordan Creek-Raccoon River
Microsoft Project Ginger East - Building 1,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA,41.51698996672882,-93.71990387216037,071000061703,Jordan Creek-Raccoon River
Microsoft Project Ginger West - Building 4,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA,41.53198199416954,-93.86340788695294,071000061702,Johnson Creek-Raccoon River
Microsoft Project Osmium - Building 2,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA,41.49787087330915,-93.78701678991315,071000080404,Middle Creek
Microsoft Project Alluvion - Building 3,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51764068229566,-93.70630862357308,071000061703,Jordan Creek-Raccoon River
COPT Van Meter DC10,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.53339,-93.922872,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC4,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.536905,-93.92661,071000061702,Johnson Creek-Raccoon River
Microsoft Project Alluvion - Building 4,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA,41.51762314318057,-93.70244481263714,071000061703,Jordan Creek-Raccoon River
COPT Van Meter DC11,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.534684,-93.920054,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC13,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.532265,-93.920064,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC9,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.532305,-93.928296,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC7,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.534726,-93.928221,071000061702,Johnson Creek-Raccoon River
Microsoft Project Ginger West - Building 1,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA,41.5350386686595,-93.86331334297189,071000061702,Johnson Creek-Raccoon River
COPT Van Meter DC6,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA,41.535807,-93.926624,071000061702,Johnson Creek-Raccoon River
Microsoft Project Osmium - Building 1,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA,41.49885746422999,-93.78707531166235,071000080404,Middle Creek
Microsoft Project Ginger West - Building 5,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA,41.53080904455166,-93.86358272421123,071000061702,Johnson Creek-Raccoon River
Microsoft Project Ginger East - Building 2,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA,41.51450766811543,-93.72246383549013,071000080404,Middle Creek
Lumen Des Moines,Lumen,4550 Carlisle Rd,50327,Pleasant Hill,Iowa,USA,41.5580334,-93.5276346,071000081503,Yeader Creek-Des Moines River
Apple Waukee - Building 2,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.618966,-93.924369,071000061701,Sugar Creek
Apple Waukee - Building 4,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.621686,-93.924413,071000061701,Sugar Creek
Apple Waukee - Building 6,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.624671,-93.924413,071000061701,Sugar Creek
Apple Waukee - Building 3,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.62036,-93.924413,071000061701,Sugar Creek
Apple Waukee - Building 5,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.62322,-93.924413,071000061701,Sugar Creek
Apple Waukee - Building 1,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA,41.616788,-93.924413,071000061701,Sugar Creek
Meta Altoona - Building 5,Meta,500 Share Way NW,50009,Altoona,Iowa,USA,41.66856371188865,-93.51643381719575,071000080102,Middle Fourmile Creek
Meta Altoona - Building 3,Meta,300 Share Way NW,50009,Altoona,Iowa,USA,41.66709346456577,-93.50650416130524,071000080102,Middle Fourmile Creek
Meta Altoona - Building 2,Meta,200 Share Way NW,50009,Altoona,Iowa,USA,41.6655283,-93.5081185,071000080102,Middle Fourmile Creek
Meta Altoona - Building 1,Meta,100 Share Way NW,50009,Altoona,Iowa,USA,41.66436119999999,-93.51467509999999,071000080103,Lower Fourmile Creek
Meta Altoona Campus,Meta,100-2500 Share Wy NW,50009,Altoona,Iowa,USA,41.6676176,-93.5126216,071000080102,Middle Fourmile Creek
Meta Altoona - Building 4,Meta,500 Share Way NW,50009,Altoona,Iowa,USA,41.66690607205112,-93.5161870539668,071000080102,Middle Fourmile Creek
Meta Altoona - Building 7,Meta,1100 Share Way NW,50009,Altoona,Iowa,USA,41.67178932998976,-93.5167342238377,071000080102,Middle Fourmile Creek
Meta Altoona - Building 8,Meta,2000 Share Wy NW,50009,Altoona,Iowa,USA,41.6758178,-93.5097583,071000080102,Middle Fourmile Creek
Meta Altoona - Building 6,Meta,1100 Share Way NW,50009,Altoona,Iowa,USA,41.67068475602409,-93.51678786801827,071000080102,Middle Fourmile Creek
Meta Altoona - Building 9,Meta,2500 Share Wy NW,50009,Altoona,Iowa,USA,41.67598251686337,-93.50689499295596,071000080102,Middle Fourmile Creek
Meta Altoona - Building 10,Meta,2500 Share Wy NW,50009,Altoona,Iowa,USA,41.67595709888096,-93.50526420987494,071000080102,Middle Fourmile Creek
Cologix DSM2,Cologix,1205 Technology Parkway,50613,Cedar Falls,Iowa,USA,42.47367639128999,-92.4586615210694,070802050701,Dry Run
Enseva Hiawatha Datacenter,Enseva,755 Metzger Dr,52233,Hiawatha,Iowa,USA,42.0563033,-91.6795893,070802060101,Dry Creek
Ark Data Centers Marion,Ark Data Centers,5055 Rec Dr,52302,Marion,Iowa,USA,42.05294137401164,-91.55424356460571,070802060103,Indian Creek
QTS Cedar Rapids I,QTS Data Centers,"Big Cedar Industrial Park, Edgewood Rd SW & 76th Ave SW",52404,Cedar Rapids,Iowa,USA,41.91283461314715,-91.72999199642034,070802051405,Outlet Prairie Creek
Google Cedar Rapids,Google,Edgewood Rd SW & 76th Ave SW,52404,Cedar Rapids,Iowa,USA,41.905736,-91.715249,070802051405,Outlet Prairie Creek
US Secure Hosting Center,US Secure Hosting Center (USSHC),24253 US Highway 151,52310,Monticello,Iowa,USA,42.2840281,-91.0921393,070600060408,Jurdan Creek-Maquoketa River
ITS Data Center,Infrastructure Technology Solutions,22068 Business Hwy 151,52310,Monticello,Iowa,USA,42.2530183,-91.1609634,070600060406,Cline Creek-Maquoketa River
Great Lakes Colocation Data Center,Great Lakes Colocation ,1455 Hwy 9,51347,Lake Park,Iowa,USA,43.4297871,-95.2983882,102300030104,West Branch Little Sioux River
Applied Digital Adair,Applied Digital Corporation,1247 Fallow Ave,50002,Adair,Iowa,USA,41.4675363,-94.6062917,071000080602,South Fork Middle River
UV&S Data Center,UV&S,245 N. Waco,67202,Wichita,Kansas,USA,37.689269,-97.343345,110300130106,Big Slough-Arkansas River
Vine Energy LLC,Unknown Company,Marshmallow Ln,66749,Iola,Kansas,USA,37.94134983487479,-95.42085083607888,110702040306,Martin Creek-Neosho River
Euphemystic Ventures AI micro-datacenter,Euphemystic Ventures,"KU Innovation Park, 2033 Becker Dr",66047,Lawrence,Kansas,USA,38.9479618,-95.2680418,102701040202,Yankee Tank Creek-Wakarusa River
DataBank MCI3 - South Lake Campus,DataBank,11200 Lakeview Ave,66219,Lenexa,Kansas,USA,38.9251695,-94.7702912,102701040604,Shawnee Mission Lake-Mill Creek
IONOS Lenexa,IONOS,10950 Strang Line Rd,66215,Lenexa,Kansas,USA,38.93119125302246,-94.75309457361034,103001010102,Headwaters Indian Creek
Windstream Lenexa,Windstream,7945 Bond St,66214,Lenexa,Kansas,USA,38.9845182,-94.7184721,102701040607,Turkey Creek-Kansas River
Project Pilot,Beale Infrastructure,Edgerton Rd,66018,De Soto,Kansas,USA,38.94806,-95.026977,102701040505,City of Linwood-Kansas River
ISG Topeka,ISG Technology,400 SE Jefferson,66607,Topeka,Kansas,USA,39.052558,-95.666014,102701020704,Ward Creek-Kansas River
TierPoint Kansas City - Lenexa,TierPoint,14500 W. 15th Street,66215-2014,Lenexa,Kansas,USA,38.9138236,-94.7681948,103001010102,Headwaters Indian Creek
Netrality - KC2 7801 Nieman Kansas Data Center,Netrality,7801 Nieman Rd,66214,Shawnee,Kansas,USA,38.9865887,-94.7123953,102701040607,Turkey Creek-Kansas River
LightEdge - Lenexa,LightEdge,17501 W 98th St,66219,Lenexa,Kansas,USA,38.951822,-94.789143,102701040604,Shawnee Mission Lake-Mill Creek
DataBank MCI2 - Pine Ridge,DataBank,10605 W 84th Terrace,66214,Kansas City,Kansas,USA,38.975208,-94.7090652,102701040607,Turkey Creek-Kansas River
DataBank MCI1 - Kansas City - South Lake,DataBank,15721 College Boulevard,66219,Kansas City,Kansas,USA,38.9267891,-94.7681432,102701040604,Shawnee Mission Lake-Mill Creek
DigiCo Kansas City KCM1,DigiCo Infrastructure REIT,24400 W Valley Pkwy,66061,Olathe,Kansas,USA,38.94013431829805,-94.86772189232298,102701040602,New Olathe Lake-Cedar Creek
QTS Overland Park 1 DC1,QTS Data Centers,12851 Foster St.,66213,Overland Park,Kansas,USA,38.8757775,-94.6707876,103001010103,Indian Creek
QTS New Century,QTS Data Centers,16175 John Glenn Pkwy,66031,New Century,Kansas,USA,38.83608423827297,-94.87405882223942,102701040602,New Olathe Lake-Cedar Creek
Red Wolf DCD Properties LLC,Unknown Company,13000 Parallel Pkwy,66109,Kansas City,Kansas,USA,39.132337,-94.88033899999999,102701040603,Wolf Creek-Kansas River
C1 Kansas Data Center,One C1 ,17795 W. 106th,66061,Olathe,Kansas,USA,38.9357321,-94.7919983,102701040604,Shawnee Mission Lake-Mill Creek
FullControl Network Data Center,"FullControl Network, Inc",14400 College blvd,66215,Lenexa,Kansas,USA,38.9279878,-94.7508505,103001010102,Headwaters Indian Creek
3601 N 12th St,PowerTransitions,3601 N 12th St,66106,Kansas City,Kansas,USA,39.14984080826389,-94.63792671007782,102400110608,Goose Island-Missouri River
NetStandard Data Center,NetStandard Inc.,2000 Merriam Lane,66106,Kansas City,Kansas,USA,39.0496359,-94.6526909,102701040607,Turkey Creek-Kansas River
EnergyNet Data Center,EnergyNet,1820 E. 9th Street,42240,Hopkinsville,Kentucky,USA,36.8495698,-87.4690246,051302050502,Lower South Fork Little River
CyrusOne CIN6 - Florence,CyrusOne Data Centers,7190-7200 Industrial Road,41042,Florence,Kentucky,USA,38.980008,-84.61934,051001011305,Lower Banklick Creek
CBTS Florence Data Center,CBTS,987 Central Blvd.,41042,Florence,Kentucky,USA,39.0049168,-84.601462,051001011305,Lower Banklick Creek
East Kentucky Network Data Center,East Kentucky Network,101 Technology Trail,41642,Ivel,Kentucky,USA,37.5994228,-82.6800149,050702030203,Prater Creek-Levisa Fork
KUSI Data Center,Kentucky Underground Storage,3830 Highbridge Rd,40390,Wilmore,Kentucky,USA,37.8266306,-84.7017367,051002050702,Little Hickman Creek-Kentucky River
Gearheart Communications,Gearheart Communications,1003 Winchester Rd,40505,Lexington,Kentucky,USA,38.042286,-84.4672719,051002050902,Town Branch
Windstream Lexington,Windstream,151 N Martin Luther King Blvd,40507,Lexington,Kentucky,USA,38.0460732,-84.4944433,051002050902,Town Branch
BluegrassNet Downtown Lexington,BluegrassNet,535 W 2nd St,40508,Lexington,Kentucky,USA,38.05448309124982,-84.50053647752466,051002050902,Town Branch
Lost River Data Center,BGMU Fiber,2413 Nashville Rd,42101,Bowling Green,Kentucky,USA,36.962312,-86.47093919999999,051100020902,Jennings Creek
ATCDC,Ashland Technology Complex and Data Center,500 Diederich Blvd,41169,Russell,Kentucky,USA,38.5052659,-82.6810439,050901030105,Pond Run-Ohio River
Riot Platforms Paducah,"Riot Platforms, Inc.",5657 Commerce Dr,42001,Paducah,Kentucky,USA,37.08898629999999,-88.7027394,051402060304,Black Branch-Massac Creek
Quad State Internet PAH1,Quad State Internet LLC,1212 Helen St,42001,Paducah,Kentucky,USA,37.0940089,-88.6340503,051402060102,Mud Creek-Ohio River
Flexential Louisville - Downtown Data Center,Flexential,733 Barret Avenue,40204,Louisville,Kentucky,USA,38.243438,-85.733604,051401010901,South Fork Beargrass Creek
Flexential Louisville - East Data Center,Flexential,2101 Nelson Miller Parkway,40223,Louisville,Kentucky,USA,38.2760239,-85.5071443,051401020804,Brush Run-Floyds Fork
Simpsonville Enterprise Data Center,Aphorio Carter,70 Kingbrook Pkwy,40067,Simpsonville,Kentucky,USA,38.2189073,-85.33787919999999,051401020406,Lower Bullskin Creek
Louisville Enterprise Data Center,Aphorio Carter,12901 Plantside Dr,40299,Louisville,Kentucky,USA,38.2120095,-85.5197907,051401020806,Cane Run-Floyds Fork
332 West Broadway,Unknown Company,332 W. Broadway,40202,Louisville,Kentucky,USA,38.2457797,-85.7580952,051401010904,Fall Run-Ohio River
Cogent Data Center - Louisville,"Cogent Communications, Inc.",332 W. Broadway,40202,Louisville,Kentucky,USA,38.2459161,-85.7579598,051401010904,Fall Run-Ohio River
BluegrassNet East Breckinridge,BluegrassNet,321 E Breckinridge St,40203,Louisville,Kentucky,USA,38.2411629,-85.7493313,051401010901,South Fork Beargrass Creek
IgLou Data Center,"IgLou Internet Services, Inc.",3315 Gilmore Industrial Blvd,40213,Louisville,Kentucky,USA,38.1784123,-85.7002294,051401021201,Northern Ditch
"Windstream Louisville, KY",Windstream,929 Mason Avenue,40204,Louisville,Kentucky,USA,38.2421627,-85.7381196,051401010901,South Fork Beargrass Creek
TeraWulf Hawesville,TeraWulf,1627 State Rte 3543,42348,Hawesville,Kentucky,USA,37.94574239663027,-86.78736526524985,051402010703,South Yellow Creek Fork-Ohio River
Lumen Louisville 2,Lumen,715 S 7th St,40203,Louisville,Kentucky,USA,38.2455265,-85.7632289,051401010904,Fall Run-Ohio River
PowerHouse Louisville Campus,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.19922401996019,-85.85414862698194,051401010903,Mill Creek Cutoff
BluegrassNet Downtown Louisville,BluegrassNet,800 S 4th St,40201,Louisville,Kentucky,USA,38.2440518,-85.7592415,051401010904,Fall Run-Ohio River
Project Lincoln OC Data Center,Western Hospitality Partners,3210 D W. Griffith Ln,40031,La Grange,Kentucky,USA,38.3944462,-85.4093247,051401020803,Currys Fork
Silica Broadband,Davey Holdings LLC,12935 W U.S. Hwy 42,40059,Prospect,Kentucky,USA,38.3703275,-85.5935596,051401010505,Wolf Pen Branch-Harrods Creek
PowerHouse Louisville - Building 2,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.195737,-85.858636,051401010903,Mill Creek Cutoff
PowerHouse Louisville - Building 4,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.194083,-85.856136,051401010903,Mill Creek Cutoff
PowerHouse Louisville - Building 1,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.196507,-85.859755,051401010904,Fall Run-Ohio River
Lumen Louisville 3,Lumen,332 W. Broadway,40202,Louisville,Kentucky,USA,38.246061,-85.757229,051401010904,Fall Run-Ohio River
PowerHouse Louisville - Building 5,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.197425,-85.856617,051401010903,Mill Creek Cutoff
PowerHouse Louisville - Building 3,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.194831,-85.857221,051401010903,Mill Creek Cutoff
PowerHouse Louisville - Building 6,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.196398,-85.855327,051401010903,Mill Creek Cutoff
Lumen Louisville 1,Lumen,848 S. 8th Street,40203,Louisville,Kentucky,USA,38.2431849,-85.765964,051401010904,Fall Run-Ohio River
PowerHouse Louisville - Building 7,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA,38.201524,-85.853719,051401010903,Mill Creek Cutoff
Data Canopy - Louisville,Data Canopy,1208 Quality Choice Pl,40202,Louisville,Kentucky,USA,38.2371028,-85.7738726,051401010904,Fall Run-Ohio River
Core Scientific Calvert City,Core Scientific,1035 Shar-Cal Rd,42029,Calvert City,Kentucky,USA,37.05044666481538,-88.39390071822639,060400060503,Lower Cypress Creek
Riot Platforms Calvert City,"Riot Platforms, Inc.",1542 N Main St,42029,Calvert City,Kentucky,USA,37.0541587,-88.3508648,060400060502,Guess Creek-Tennessee River
Scroggin Networks Monroe,Bayou Internet,1109 Hudson Lane,71201,Monroe,Louisiana,USA,32.5156661,-92.1134716,080500011305,Youngs Bayou
"DartPoints Baton Rouge, LA 1 - BTR01",DartPoints,7127 Florida Blvd,70806,Baton Rouge,Louisiana,USA,30.4537793,-91.1159194,080702020803,Ward Creek
"DartPoints Baton Rouge, LA 2 - BTR02",DartPoints,7139 Florida Blvd,70806,Baton Rouge,Louisiana,USA,30.4522872,-91.1155706,080702020803,Ward Creek
Lockstep Technology Group Data Center,Lockstep Technology Group,6867 Bluebonnet Blvd.,70810,Baton Rouge,Louisiana,USA,30.387342,-91.092453,080702020803,Ward Creek
Hut 8 River Bend Campus,Hut 8 Canada,State Route 964,70775,St Francisville,Louisiana,USA,30.7175586636459,-91.31519644902141,080702010308,Sandy Creek-Thompson Creek
