state,state_code,year,total_consumption_mwh,prev_year_consumption,yoy_change_mwh,yoy_change_pct
Nebraska,NE,1997,21725331.375435937,21829020.00334557,-103688.62790963426,-0.4750035864814027
Nebraska,NE,1998,22711657.00923455,21725331.375435937,986325.6337986141,4.539979698140842
Nebraska,NE,1999,22602756.61755286,22711657.00923455,-108900.39168168977,-0.4794911777569154
Nebraska,NE,2000,22908992.894538946,22602756.61755286,306236.2769860849,1.3548625159652772
Nebraska,NE,2001,23379509.799296834,22908992.894538946,470516.9047578871,2.0538524191085203
Nebraska,NE,2002,23282560.768432986,23379509.799296834,-96949.03086384758,-0.4146752078897883
Nebraska,NE,2003,23746668.157498553,23282560.768432986,464107.3890655674,1.9933691730972074
Nebraska,NE,2004,24661558.78782087,23746668.157498553,914890.6303223148,3.8527115646470897
Nebraska,NE,2005,24381609.751699183,24661558.78782087,-279949.03612168506,-1.1351635901455592
Nebraska,NE,2006,25271170.11925829,24381609.751699183,889560.3675591052,3.6484890727820405
Nebraska,NE,2007,25284636.89135704,25271170.11925829,13466.772098749876,0.053289072232105765
Nebraska,NE,2008,25038800.41232113,25284636.89135704,-245836.4790359065,-0.9722760903872816
Nebraska,NE,2009,25311658.15420216,25038800.41232113,272857.7418810278,1.0897396735778107
Nebraska,NE,2010,26557475.190714333,25311658.15420216,1245817.0365121737,4.9219100104879825
Nebraska,NE,2011,27349913.498800926,26557475.190714333,792438.3080865927,2.983861614840797
Nebraska,NE,2012,27295724.17365508,27349913.498800926,-54189.32514584437,-0.1981334425361899
Nebraska,NE,2013,28006022.636713132,27295724.17365508,710298.4630580507,2.6022334433742813
Nebraska,NE,2014,28323648.35012741,28006022.636713132,317625.7134142779,1.1341336023841597
Nebraska,NE,2015,28964462.604606465,28323648.35012741,640814.2544790544,2.2624707331397573
Nebraska,NE,2016,29718063.01261139,28964462.604606465,753600.4080049247,2.6018104264260478
Nebraska,NE,2017,29921618.49052364,29718063.01261139,203555.4779122509,0.6849554017900444
Nebraska,NE,2018,29747410.58453498,29921618.49052364,-174207.9059886597,-0.5822141808399582
Nebraska,NE,2019,29969130.135444336,29747410.58453498,221719.55090935528,0.7453406752136684
Nebraska,NE,2020,30091103.26663315,29969130.135444336,121973.1311888136,0.4069959009072359
Nebraska,NE,2021,31584665.08357934,30091103.26663315,1493561.8169461899,4.963466456221106
Nebraska,NE,2022,31363930.896784037,31584665.08357934,-220734.18679530174,-0.6988650543268227
Nebraska,NE,2023,32411317.951465003,31363930.896784037,1047387.0546809658,3.3394635963451944
Nebraska,NE,2024,33029724.052149042,32411317.951465003,618406.1006840393,1.907994304983476
Nevada,NE,1990,23514264.000389624,,,
Nevada,NE,1991,24286638.532567345,23514264.000389624,772374.5321777202,3.2847063899806614
Nevada,NE,1992,24002921.847807363,24286638.532567345,-283716.68475998193,-1.1682007140655961
Nevada,NE,1993,24331816.697639782,24002921.847807363,328894.8498324193,1.3702283910175854
Nevada,NE,1994,25353077.770286087,24331816.697639782,1021261.072646305,4.197224914756852
Nevada,NE,1995,25496016.816380184,25353077.770286087,142939.0460940972,0.563793663985137
Nevada,NE,1996,26078182.73292353,25496016.816380184,582165.9165433459,2.283360262648271
Nevada,NE,1997,26202884.88800145,26078182.73292353,124702.15507791936,0.47818575533058033
Nevada,NE,1998,26394950.39567661,26202884.88800145,192065.50767515972,0.7329937466660716
Nevada,NE,1999,27410889.695117243,26394950.39567661,1015939.2994406335,3.8489911297845834
Nevada,NE,2000,27800420.474943366,27410889.695117243,389530.77982612327,1.4210803959986429
Nevada,NE,2001,28100629.135621052,27800420.474943366,300208.66067768633,1.0798709355790703
Nevada,NE,2002,28043781.244332742,28100629.135621052,-56847.89128831029,-0.202301133593655
Nevada,NE,2003,28829934.199806575,28043781.244332742,786152.9554738328,2.803305833205725
Nevada,NE,2004,28995004.26579972,28829934.199806575,165070.0659931451,0.5725648378144845
Nevada,NE,2005,29111028.61560591,28995004.26579972,116024.34980618954,0.40015289786676445
Nevada,NE,2006,30539840.9394781,29111028.61560591,1428812.32387219,4.90814784574884
Nevada,NE,2007,30046078.150994867,30539840.9394781,-493762.78848323226,-1.61678244972441
Nevada,NE,2008,30558552.5690721,30046078.150994867,512474.4180772342,1.7056283202813458
Nevada,NE,2009,30402409.434392557,30558552.5690721,-156143.13467954472,-0.5109637779034569
Nevada,NE,2010,31480147.83012003,30402409.434392557,1077738.3957274742,3.5449111296695075
Nevada,NE,2011,32414149.32760904,31480147.83012003,934001.497489009,2.966953975341125
Nevada,NE,2012,33335292.46791899,32414149.32760904,921143.1403099485,2.841793350798679
Nevada,NE,2013,33647667.7036326,33335292.46791899,312375.2357136123,0.9370706317163229
Nevada,NE,2014,34252998.51753415,33647667.7036326,605330.8139015511,1.7990275558867328
Nevada,NE,2015,34563772.64349348,34252998.51753415,310774.1259593293,0.9072902794196066
Nevada,NE,2016,36182801.239346094,34563772.64349348,1619028.5958526134,4.684177889236841
Nevada,NE,2017,35877962.53730185,36182801.239346094,-304838.70204424113,-0.8424961351879848
Nevada,NE,2018,36977057.43816745,35877962.53730185,1099094.9008655995,3.0634261901658566
Nevada,NE,2019,36437782.21299689,36977057.43816745,-539275.2251705602,-1.4584049205979386
Nevada,NE,2020,37648424.28313591,36437782.21299689,1210642.0701390207,3.322491097460921
Nevada,NE,2021,38287574.881612554,37648424.28313591,639150.5984766409,1.6976822022347946
Nevada,NE,2022,38795396.92917838,38287574.881612554,507822.0475658253,1.3263364136695548
Nevada,NE,2023,37977314.968283996,38795396.92917838,-818081.9608943835,-2.1087088305548343
Nevada,NE,2024,39593372.565756954,37977314.968283996,1616057.5974729583,4.255323470926201
New Hampshire,NE,1990,7157092.203591332,,,
New Hampshire,NE,1991,7051682.187925414,7157092.203591332,-105410.01566591766,-1.472805053608564
New Hampshire,NE,1992,7269796.109054392,7051682.187925414,218113.92112897802,3.0930764506439923
New Hampshire,NE,1993,7481143.64698656,7269796.109054392,211347.53793216776,2.9072003500749966
New Hampshire,NE,1994,7329983.257582595,7481143.64698656,-151160.38940396532,-2.020551890683899
New Hampshire,NE,1995,7641131.960069459,7329983.257582595,311148.7024868643,4.244876032492879
New Hampshire,NE,1996,7632607.275896477,7641131.960069459,-8524.68417298235,-0.111563106324169
New Hampshire,NE,1997,7942996.1564978985,7632607.275896477,310388.88060142193,4.066616680012082
New Hampshire,NE,1998,8076937.754249413,7942996.1564978985,133941.59775151405,1.6862855667120136
New Hampshire,NE,1999,8189468.65013836,8076937.754249413,112530.89588894788,1.3932371316065113
New Hampshire,NE,2000,8158750.720670771,8189468.65013836,-30717.929467589594,-0.37509062895149636
New Hampshire,NE,2001,8409730.960532231,8158750.720670771,250980.2398614604,3.0762091949394192
New Hampshire,NE,2002,8529989.376684692,8409730.960532231,120258.4161524605,1.4299912412994675
New Hampshire,NE,2003,8478440.865028352,8529989.376684692,-51548.51165634021,-0.6043209361695046
New Hampshire,NE,2004,8782387.497815218,8478440.865028352,303946.6327868663,3.584935457185027
New Hampshire,NE,2005,8635423.492348718,8782387.497815218,-146964.0054665003,-1.6733946834281717
New Hampshire,NE,2006,8964730.97008524,8635423.492348718,329307.4777365234,3.8134490801557233
New Hampshire,NE,2007,8966405.977677388,8964730.97008524,1675.0075921472162,0.01868441560306287
New Hampshire,NE,2008,8788807.495293086,8966405.977677388,-177598.48238430172,-1.980709805316064
New Hampshire,NE,2009,8904837.292525802,8788807.495293086,116029.79723271541,1.3201995526111598
New Hampshire,NE,2010,9552759.215640811,8904837.292525802,647921.9231150094,7.276066949127044
New Hampshire,NE,2011,9558895.23195224,9552759.215640811,6136.016311429441,0.06423292132583946
New Hampshire,NE,2012,9852614.665683502,9558895.23195224,293719.43373126164,3.0727341037220937
New Hampshire,NE,2013,9738979.441452917,9852614.665683502,-113635.22423058562,-1.1533509437487215
New Hampshire,NE,2014,9985637.214751955,9738979.441452917,246657.7732990384,2.53268604561548
New Hampshire,NE,2015,10226993.187422888,9985637.214751955,241355.97267093323,2.4170312567972516
New Hampshire,NE,2016,10484549.036921706,10226993.187422888,257555.8494988177,2.518392696453135
New Hampshire,NE,2017,10443221.704082876,10484549.036921706,-41327.33283882961,-0.394173680654208
New Hampshire,NE,2018,10731046.330298997,10443221.704082876,287824.626216121,2.7560903557528924
New Hampshire,NE,2019,11004758.826821601,10731046.330298997,273712.49652260356,2.5506599086221367
New Hampshire,NE,2020,10829960.206744207,11004758.826821601,-174798.62007739395,-1.5883911935567547
New Hampshire,NE,2021,11045739.701424971,10829960.206744207,215779.49468076415,1.9924310944964552
New Hampshire,NE,2022,11116886.349878794,11045739.701424971,71146.64845382236,0.6441094066759874
New Hampshire,NE,2023,11672744.056182021,11116886.349878794,555857.7063032277,5.000120436684038
New Hampshire,NE,2024,11451431.88980224,11672744.056182021,-221312.16637978144,-1.895973777156297
New Jersey,NE,1990,49350693.63281694,,,
New Jersey,NE,1991,49408397.220010996,49350693.63281694,57703.58719405532,0.11692558492366137
New Jersey,NE,1992,50971286.08976321,49408397.220010996,1562888.8697522134,3.1632049564223155
New Jersey,NE,1993,51450556.534370944,50971286.08976321,479270.4446077347,0.940275361629513
New Jersey,NE,1994,52633406.5777411,51450556.534370944,1182850.0433701575,2.2990033986900964
New Jersey,NE,1995,52066856.7600322,52633406.5777411,-566549.8177089021,-1.076407275428945
New Jersey,NE,1996,53733544.10873628,52066856.7600322,1666687.3487040773,3.201052363090732
New Jersey,NE,1997,53751134.58038292,53733544.10873628,17590.471646644175,0.0327364813514771
New Jersey,NE,1998,54728169.9094023,53751134.58038292,977035.3290193826,1.8177017781052802
New Jersey,NE,1999,55877384.87703986,54728169.9094023,1149214.9676375538,2.099860034676801
New Jersey,NE,2000,57271182.16288848,55877384.87703986,1393797.285848625,2.4943853204936572
New Jersey,NE,2001,58383187.18061583,57271182.16288848,1112005.0177273452,1.9416484447005538
New Jersey,NE,2002,58757105.128351204,58383187.18061583,373917.94773537666,0.6404548394705034
New Jersey,NE,2003,58811192.03039443,58757105.128351204,54086.90204322338,0.09205167940979044
New Jersey,NE,2004,59701960.693699114,58811192.03039443,890768.6633046865,1.5146243980981122
New Jersey,NE,2005,61366407.280001745,59701960.693699114,1664446.5863026306,2.7879261702007962
New Jersey,NE,2006,61055841.38891355,61366407.280001745,-310565.89108819515,-0.5060845254817503
New Jersey,NE,2007,61650274.50750766,61055841.38891355,594433.11859411,0.9735892669264673
New Jersey,NE,2008,61299929.666391075,61650274.50750766,-350344.84111658484,-0.5682778283070263
New Jersey,NE,2009,62050746.019508146,61299929.666391075,750816.3531170711,1.224824167341127
New Jersey,NE,2010,64953145.17225424,62050746.019508146,2902399.1527460963,4.677460528570617
New Jersey,NE,2011,65760737.08995612,64953145.17225424,807591.9177018777,1.2433453615835885
New Jersey,NE,2012,66230318.94243397,65760737.08995612,469581.85247784853,0.7140763216134471
New Jersey,NE,2013,67157434.24611779,66230318.94243397,927115.3036838174,1.3998351789452306
New Jersey,NE,2014,70861176.45045199,67157434.24611779,3703742.2043341994,5.51501445210186
New Jersey,NE,2015,70343966.91430923,70861176.45045199,-517209.5361427516,-0.7298912635248135
New Jersey,NE,2016,71274685.250703,70343966.91430923,930718.3363937736,1.3230961761476216
New Jersey,NE,2017,73202362.762247,71274685.250703,1927677.5115439892,2.7045752706778536
New Jersey,NE,2018,72938913.16858919,73202362.762247,-263449.5936578065,-0.3598921998098081
New Jersey,NE,2019,76224514.28493467,72938913.16858919,3285601.11634548,4.504592917022527
New Jersey,NE,2020,75333079.0669468,76224514.28493467,-891435.2179878652,-1.1694862556363343
New Jersey,NE,2021,75873086.58873469,75333079.0669468,540007.5217878819,0.7168265634117906
New Jersey,NE,2022,78038972.55038838,75873086.58873469,2165885.9616536945,2.854616912310084
New Jersey,NE,2023,80676721.3799844,78038972.55038838,2637748.829596013,3.3800404379912425
New Jersey,NE,2024,82098577.81659776,80676721.3799844,1421856.436613366,1.762412269973732
New Mexico,NE,1990,12778564.36743056,,,
New Mexico,NE,1991,13046093.080005452,12778564.36743056,267528.71257489175,2.0935740892518186
New Mexico,NE,1992,13006418.846056374,13046093.080005452,-39674.23394907825,-0.3041081625416524
New Mexico,NE,1993,13642582.606519986,13006418.846056374,636163.7604636122,4.891152345570517
New Mexico,NE,1994,13434650.145661306,13642582.606519986,-207932.4608586803,-1.5241429489993075
New Mexico,NE,1995,14028223.29709438,13434650.145661306,593573.1514330748,4.41822559573513
New Mexico,NE,1996,14074625.912798055,14028223.29709438,46402.61570367403,0.3307804183106014
New Mexico,NE,1997,14261939.261196723,14074625.912798055,187313.3483986687,1.3308584509400332
New Mexico,NE,1998,14421068.251828779,14261939.261196723,159128.99063205533,1.1157598396524286
New Mexico,NE,1999,14472347.39551536,14421068.251828779,51279.1436865814,0.3555849177822076
New Mexico,NE,2000,14657273.670587018,14472347.39551536,184926.2750716582,1.2777904649315044
New Mexico,NE,2001,14903634.544286784,14657273.670587018,246360.87369976565,1.6808096733169544
New Mexico,NE,2002,15106354.127167825,14903634.544286784,202719.58288104087,1.3602023203041582
New Mexico,NE,2003,15701357.419730315,15106354.127167825,595003.2925624903,3.9387617128107335
New Mexico,NE,2004,15666136.028170902,15701357.419730315,-35221.3915594127,-0.22432067889336452
New Mexico,NE,2005,15714101.937750103,15666136.028170902,47965.90957920067,0.30617575063147795
New Mexico,NE,2006,16541658.0547455,15714101.937750103,827556.116995398,5.266327788082842
New Mexico,NE,2007,16733540.283167927,16541658.0547455,191882.2284224257,1.1599939243537813
New Mexico,NE,2008,16503542.889147464,16733540.283167927,-229997.3940204624,-1.3744694196709473
New Mexico,NE,2009,16795336.2342112,16503542.889147464,291793.3450637348,1.7680648756674828
New Mexico,NE,2010,17008549.61215849,16795336.2342112,213213.3779472895,1.2694796637234644
New Mexico,NE,2011,17419248.063859265,17008549.61215849,410698.4517007768,2.414658869014856
New Mexico,NE,2012,17937615.41000049,17419248.063859265,518367.34614122286,2.975830783515334
New Mexico,NE,2013,18161831.675870284,17937615.41000049,224216.26586979628,1.2499781088226052
New Mexico,NE,2014,18037622.413033146,18161831.675870284,-124209.26283713803,-0.6839027310343473
New Mexico,NE,2015,18799746.79561493,18037622.413033146,762124.3825817853,4.225193127621464
New Mexico,NE,2016,18635982.407556627,18799746.79561493,-163764.3880583048,-0.8710989027602386
New Mexico,NE,2017,18915045.54816686,18635982.407556627,279063.14061023295,1.4974426059614478
New Mexico,NE,2018,19441946.69932756,18915045.54816686,526901.1511606984,2.78561925647471
New Mexico,NE,2019,19777686.648151096,19441946.69932756,335739.9488235377,1.7268844216878239
New Mexico,NE,2020,19662787.586944845,19777686.648151096,-114899.06120625138,-0.5809529863139613
New Mexico,NE,2021,19968287.311966974,19662787.586944845,305499.7250221297,1.5536948851797951
New Mexico,NE,2022,20915595.6937627,19968287.311966974,947308.3817957267,4.744064260473685
New Mexico,NE,2023,20717481.926747266,20915595.6937627,-198113.7670154348,-0.9472059506032375
New Mexico,NE,2024,20912695.525619302,20717481.926747266,195213.59887203574,0.9422650858935013
New York,NE,1990,95507470.92350104,,,
New York,NE,1991,97195535.6354175,95507470.92350104,1688064.7119164616,1.767468759871735
New York,NE,1992,98291016.53387807,97195535.6354175,1095480.898460567,1.1270897282460985
New York,NE,1993,99558427.11676894,98291016.53387807,1267410.5828908682,1.2894470192543266
New York,NE,1994,100435842.49928334,99558427.11676894,877415.3825144023,0.8813069952233269
New York,NE,1995,101519358.34257616,100435842.49928334,1083515.8432928175,1.0788139137684327
New York,NE,1996,101134101.27062935,101519358.34257616,-385257.07194681466,-0.37949124013054547
New York,NE,1997,103993241.02457923,101134101.27062935,2859139.7539498806,2.827077828376581
New York,NE,1998,105401581.61565238,103993241.02457923,1408340.5910731554,1.3542616589286687
New York,NE,1999,106496849.56851572,105401581.61565238,1095267.9528633356,1.0391380623274116
New York,NE,2000,110118542.49136434,106496849.56851572,3621692.922848627,3.4007512311606716
New York,NE,2001,110762023.25907385,110118542.49136434,643480.7677095085,0.5843527830564695
New York,NE,2002,110557683.1225395,110762023.25907385,-204340.13653434813,-0.18448573845242408
New York,NE,2003,112851228.93160982,110557683.1225395,2293545.809070319,2.0745241255899036
New York,NE,2004,116689714.71270977,112851228.93160982,3838485.7810999453,3.4013681706790693
New York,NE,2005,115584660.88660382,116689714.71270977,-1105053.8261059523,-0.9470019091456314
New York,NE,2006,121018391.01704443,115584660.88660382,5433730.130440608,4.701082383043417
New York,NE,2007,121108455.016873,121018391.01704443,90063.99982857704,0.07442174620871655
New York,NE,2008,119167872.32187378,121108455.016873,-1940582.694999218,-1.6023511279446618
New York,NE,2009,121496825.96294184,119167872.32187378,2328953.641068056,1.9543469189225142
New York,NE,2010,128310112.72387855,121496825.96294184,6813286.760936707,5.607789921207367
New York,NE,2011,127782402.58061431,128310112.72387855,-527710.1432642341,-0.41127712544361833
New York,NE,2012,131422733.48154157,127782402.58061431,3640330.9009272605,2.848851506474593
New York,NE,2013,132799188.63883537,131422733.48154157,1376455.1572937965,1.0473493594524275
New York,NE,2014,133184894.93775482,132799188.63883537,385706.2989194542,0.2904432646561061
New York,NE,2015,138520894.9373622,133184894.93775482,5335999.999607369,4.006460343795892
New York,NE,2016,140148834.88269007,138520894.9373622,1627939.945327878,1.175230600454911
New York,NE,2017,141469595.55110964,140148834.88269007,1320760.6684195697,0.9423986075411164
New York,NE,2018,144688219.143463,141469595.55110964,3218623.592353344,2.2751345119881474
New York,NE,2019,146955359.5090085,144688219.143463,2267140.3655455112,1.5669142788312083
New York,NE,2020,145260670.81702274,146955359.5090085,-1694688.6919857562,-1.1531996503209332
New York,NE,2021,151216362.94634005,145260670.81702274,5955692.129317313,4.100003184495401
New York,NE,2022,152639302.4151976,151216362.94634005,1422939.4688575566,0.9409956972463982
New York,NE,2023,154822332.664775,152639302.4151976,2183030.249577403,1.430188827540166
New York,NE,2024,156760673.92781365,154822332.664775,1938341.2630386353,1.2519778184944272
North Carolina,NO,1990,85948533.39021762,,,
North Carolina,NO,1991,85185350.11961712,85948533.39021762,-763183.2706004977,-0.8879538026967204
North Carolina,NO,1992,88995688.44311874,85185350.11961712,3810338.3235016167,4.472997197465464
North Carolina,NO,1993,90298495.81576967,88995688.44311874,1302807.3726509362,1.4638994264127985
North Carolina,NO,1994,88609187.68830727,90298495.81576967,-1689308.127462402,-1.870804283283955
North Carolina,NO,1995,92859007.22004707,88609187.68830727,4249819.531739801,4.796138687885298
North Carolina,NO,1996,91658153.17155491,92859007.22004707,-1200854.0484921634,-1.2932014722562255
North Carolina,NO,1997,93812109.82597712,91658153.17155491,2153956.6544222087,2.3499891497821115
North Carolina,NO,1998,96785080.21530767,93812109.82597712,2972970.389330551,3.1690688919004764
North Carolina,NO,1999,95969050.9133698,96785080.21530767,-816029.3019378632,-0.843135429678343
North Carolina,NO,2000,100004517.12565829,95969050.9133698,4035466.212288484,4.204966261395306
North Carolina,NO,2001,101561383.71903712,100004517.12565829,1556866.593378827,1.5567962709350254
North Carolina,NO,2002,101763629.6900824,101561383.71903712,202245.97104528546,0.199136683293707
North Carolina,NO,2003,101220430.85265076,101763629.6900824,-543198.8374316394,-0.5337848493473873
North Carolina,NO,2004,103915322.84371312,101220430.85265076,2694891.991062358,2.6623992492043262
North Carolina,NO,2005,106877798.7460622,103915322.84371312,2962475.9023490846,2.85085569796535
North Carolina,NO,2006,110054215.36844227,106877798.7460622,3176416.622380063,2.9720079002816235
North Carolina,NO,2007,110173440.4813597,110054215.36844227,119225.11291743815,0.10833307249367352
North Carolina,NO,2008,106865631.0597352,110173440.4813597,-3307809.4216245115,-3.0023655494212886
North Carolina,NO,2009,110107933.3001462,106865631.0597352,3242302.2404110134,3.0339990586858074
North Carolina,NO,2010,114785037.58555984,110107933.3001462,4677104.285413638,4.247745049091233
North Carolina,NO,2011,117622841.19714534,114785037.58555984,2837803.611585498,2.4722765887237017
North Carolina,NO,2012,116209497.12080856,117622841.19714534,-1413344.0763367862,-1.2015898119378938
North Carolina,NO,2013,121087790.62647654,116209497.12080856,4878293.5056679845,4.197844088935889
North Carolina,NO,2014,121834888.5503266,121087790.62647654,747097.9238500595,0.6169886492971508
North Carolina,NO,2015,125745037.49437386,121834888.5503266,3910148.9440472573,3.2093836097137998
North Carolina,NO,2016,124517899.49400671,125745037.49437386,-1227138.0003671497,-0.9758937806369137
North Carolina,NO,2017,127864888.16073358,124517899.49400671,3346988.6667268723,2.687957860137184
North Carolina,NO,2018,131328971.3618999,127864888.16073358,3464083.201166317,2.709174700729229
North Carolina,NO,2019,128951085.47084771,131328971.3618999,-2377885.8910521865,-1.8106331500149402
North Carolina,NO,2020,132619534.44105597,128951085.47084771,3668448.9702082574,2.84483760397472
North Carolina,NO,2021,136009545.3232799,132619534.44105597,3390010.882223919,2.5561927181479
North Carolina,NO,2022,134651327.6500324,136009545.3232799,-1358217.6732474864,-0.9986193763232947
North Carolina,NO,2023,137967982.4155538,134651327.6500324,3316654.765521407,2.4631430104733982
North Carolina,NO,2024,142336786.37433943,137967982.4155538,4368803.958785623,3.1665346425281253
North Dakota,NO,1990,11316432.900355443,,,
North Dakota,NO,1991,11726877.438536497,11316432.900355443,410444.5381810535,3.6269780574421255
North Dakota,NO,1992,11790650.06804582,11726877.438536497,63772.629509322345,0.5438159462616599
North Dakota,NO,1993,12099984.630600274,11790650.06804582,309334.56255445443,2.623558164895343
North Dakota,NO,1994,12000285.08765665,12099984.630600274,-99699.54294362292,-0.8239642114212906
North Dakota,NO,1995,12590072.0166409,12000285.08765665,589786.928984249,4.914774313077752
North Dakota,NO,1996,12830273.508212168,12590072.0166409,240201.49157126807,1.9078643176447463
North Dakota,NO,1997,13020370.286313886,12830273.508212168,190096.77810171805,1.4816268568245594
North Dakota,NO,1998,13101920.531896964,13020370.286313886,81550.24558307789,0.626328159566997
North Dakota,NO,1999,12972137.449014887,13101920.531896964,-129783.0828820765,-0.9905653340372217
North Dakota,NO,2000,13502529.53185503,12972137.449014887,530392.0828401428,4.088702304649271
North Dakota,NO,2001,13306976.646622453,13502529.53185503,-195552.8852325771,-1.4482685245844544
North Dakota,NO,2002,13505224.631730441,13306976.646622453,198247.98510798812,1.489804862311132
North Dakota,NO,2003,13876333.26077174,13505224.631730441,371108.6290412992,2.7478893477223756
North Dakota,NO,2004,14178115.054462692,13876333.26077174,301781.79369095154,2.1747949405631943
North Dakota,NO,2005,14553052.850028696,14178115.054462692,374937.79556600377,2.644482670127498
North Dakota,NO,2006,14720428.912428375,14553052.850028696,167376.0623996798,1.1501096307731047
North Dakota,NO,2007,14800390.40496225,14720428.912428375,79961.49253387377,0.5432008334102462
North Dakota,NO,2008,14471092.257305795,14800390.40496225,-329298.1476564538,-2.224928793405661
North Dakota,NO,2009,15117116.867736807,14471092.257305795,646024.6104310118,4.4642422212799
North Dakota,NO,2010,15464213.020874118,15117116.867736807,347096.15313731134,2.2960472964133096
North Dakota,NO,2011,15712048.421032479,15464213.020874118,247835.4001583606,1.6026382967165804
North Dakota,NO,2012,15763804.717906693,15712048.421032479,51756.296874213964,0.3294051513037084
North Dakota,NO,2013,16409736.768971179,15763804.717906693,645932.0510644857,4.097564405442979
North Dakota,NO,2014,16589293.47386261,16409736.768971179,179556.70489143208,1.0942083192397822
North Dakota,NO,2015,16522062.944432506,16589293.47386261,-67230.52943010442,-0.4052645734191754
North Dakota,NO,2016,16676014.870136533,16522062.944432506,153951.9257040266,0.9317960246356782
North Dakota,NO,2017,17337988.36328981,16676014.870136533,661973.4931532778,3.9696144331146064
North Dakota,NO,2018,17579895.725965124,17337988.36328981,241907.3626753129,1.395244693943329
North Dakota,NO,2019,17573149.61521055,17579895.725965124,-6746.110754571855,-0.03837400892320422
North Dakota,NO,2020,17958129.329523887,17573149.61521055,384979.7143133357,2.1907268915534304
North Dakota,NO,2021,18014993.107313484,17958129.329523887,56863.77778959647,0.31664644321338153
North Dakota,NO,2022,18493858.526690956,18014993.107313484,478865.41937747225,2.658149334417835
North Dakota,NO,2023,19156204.043657985,18493858.526690956,662345.5169670284,3.5814349721076817
North Dakota,NO,2024,19043200.99130364,19156204.043657985,-113003.05235434324,-0.5899031566838785
Ohio,OH,1990,94566184.53392422,,,
Ohio,OH,1991,95064745.19859183,94566184.53392422,498560.66466760635,0.5272081845374179
Ohio,OH,1992,96012559.8615081,95064745.19859183,947814.6629162729,0.9970201476228356
Ohio,OH,1993,100244695.46628249,96012559.8615081,4232135.604774386,4.407897894691035
Ohio,OH,1994,99454020.31695133,100244695.46628249,-790675.1493311524,-0.7887451257678744
Ohio,OH,1995,102910356.26867819,99454020.31695133,3456335.951726854,3.475310440655703
Ohio,OH,1996,101722173.52018729,102910356.26867819,-1188182.7484908998,-1.1545803469854814
Ohio,OH,1997,103177657.47905771,101722173.52018729,1455483.9588704258,1.4308423704509003
Ohio,OH,1998,103954195.75946373,103177657.47905771,776538.2804060131,0.7526225147761564
Ohio,OH,1999,108182549.05492364,103954195.75946373,4228353.295459911,4.067515759771507
Ohio,OH,2000,108569173.51159689,108182549.05492364,386624.4566732496,0.35738153708780024
Ohio,OH,2001,112394847.38186415,108569173.51159689,3825673.870267257,3.5237201744550584
Ohio,OH,2002,112321509.96200879,112394847.38186415,-73337.41985535622,-0.06524980598638173
Ohio,OH,2003,116266004.3223882,112321509.96200879,3944494.360379413,3.511788936699287
Ohio,OH,2004,114383406.73040514,116266004.3223882,-1882597.591983065,-1.6192158687787224
Ohio,OH,2005,119311852.74006975,114383406.73040514,4928446.00966461,4.308707137286672
Ohio,OH,2006,120662226.9260163,119311852.74006975,1350374.185946554,1.1318022098679923
Ohio,OH,2007,122444663.33291025,120662226.9260163,1782436.4068939537,1.4772115949648845
Ohio,OH,2008,120905243.05362503,122444663.33291025,-1539420.2792852223,-1.257237545012272
Ohio,OH,2009,122313261.51767887,120905243.05362503,1408018.4640538394,1.1645636107189676
Ohio,OH,2010,127304591.36410917,122313261.51767887,4991329.846430302,4.080775693900425
Ohio,OH,2011,126668698.34225644,127304591.36410917,-635893.0218527317,-0.4995051749814644
Ohio,OH,2012,128053442.7407031,126668698.34225644,1384744.3984466642,1.0932017274742265
Ohio,OH,2013,134680605.9184817,128053442.7407031,6627163.177778602,5.175310429722706
Ohio,OH,2014,135064990.3103974,134680605.9184817,384384.391915679,0.28540441238312797
Ohio,OH,2015,138072818.99166182,135064990.3103974,3007828.6812644303,2.226949170434202
Ohio,OH,2016,138398714.87992465,138072818.99166182,325895.8882628381,0.2360318929118981
Ohio,OH,2017,138426666.94823724,138398714.87992465,27952.068312585354,0.020196768688810943
Ohio,OH,2018,140548028.30270186,138426666.94823724,2121361.3544646204,1.5324802664344106
Ohio,OH,2019,145902585.11222303,140548028.30270186,5354556.8095211685,3.8097701363614465
Ohio,OH,2020,143658394.68876866,145902585.11222303,-2244190.423454374,-1.5381430162654235
Ohio,OH,2021,147417671.67389292,143658394.68876866,3759276.98512426,2.6168167848935067
Ohio,OH,2022,151392157.09247014,147417671.67389292,3974485.418577224,2.696071219581668
Ohio,OH,2023,151035221.05674943,151392157.09247014,-356936.035720706,-0.23576917231101338
Ohio,OH,2024,156532010.5160061,151035221.05674943,5496789.459256679,3.6394090204902168
Oklahoma,OK,1990,36763349.663681425,,,
Oklahoma,OK,1991,38111090.774006195,36763349.663681425,1347741.1103247702,3.6659910553694894
Oklahoma,OK,1992,37937778.98831354,38111090.774006195,-173311.78569265455,-0.4547541992969208
Oklahoma,OK,1993,38731672.37990488,37937778.98831354,793893.3915913403,2.0926195806978933
Oklahoma,OK,1994,38613832.750800505,38731672.37990488,-117839.62910437584,-0.30424616822255907
Oklahoma,OK,1995,39290298.989056006,38613832.750800505,676466.2382555008,1.751875403359116
Oklahoma,OK,1996,40399070.620177954,39290298.989056006,1108771.6311219484,2.8219984567457423
