state,year,consumption_million_mwh,consumption_mwh,prev_consumption,yoy_change_mwh,yoy_change_pct
Pennsylvania,2005,134.13907451626818,134139074.51626818,138732791.6237775,-4593717.10750933,-3.311197773606979
Pennsylvania,2006,132.33492425336556,132334924.25336556,134139074.51626818,-1804150.2629026175,-1.344984874399005
Pennsylvania,2007,139.95359702867654,139953597.02867654,132334924.25336556,7618672.775310978,5.7571142450079416
Pennsylvania,2008,131.5271680361349,131527168.0361349,139953597.02867654,-8426428.992541641,-6.0208734690935195
Pennsylvania,2009,134.2291013546735,134229101.3546735,131527168.0361349,2701933.318538606,2.054277727470187
Pennsylvania,2010,136.8208481870112,136820848.18701118,134229101.3546735,2591746.8323376775,1.9308382505590242
Pennsylvania,2011,135.9073938493596,135907393.8493596,136820848.18701118,-913454.3376515806,-0.667628033121854
Pennsylvania,2012,141.23993330247487,141239933.30247486,135907393.8493596,5332539.453115255,3.9236566179952406
Pennsylvania,2013,142.12251284838908,142122512.8483891,141239933.30247486,882579.5459142327,0.6248796110828861
Pennsylvania,2014,139.725071568041,139725071.568041,142122512.8483891,-2397441.2803480923,-1.6868835431481513
Pennsylvania,2015,135.8724297604555,135872429.7604555,139725071.568041,-3852641.8075855076,-2.7573017242717333
Pennsylvania,2016,140.6290510445175,140629051.0445175,135872429.7604555,4756621.284061998,3.500799457585303
Pennsylvania,2017,143.0520236418098,143052023.6418098,140629051.0445175,2422972.597292304,1.7229531020054232
Pennsylvania,2018,139.47851644290827,139478516.4429083,143052023.6418098,-3573507.1989015043,-2.4980472893199086
Pennsylvania,2019,143.4642893592469,143464289.35924688,139478516.4429083,3985772.916338593,2.857624971921794
Pennsylvania,2020,137.72836372766892,137728363.7276689,143464289.35924688,-5735925.631577969,-3.998155678459271
Pennsylvania,2021,145.18116572775,145181165.72775,137728363.7276689,7452802.000081092,5.4112325147618545
Pennsylvania,2022,144.62123494004018,144621234.94004017,145181165.72775,-559930.7877098322,-0.3856772914744593
Pennsylvania,2023,142.68194009230868,142681940.09230867,144621234.94004017,-1939294.8477315009,-1.340947509219881
Pennsylvania,2024,147.83643147070833,147836431.47070834,142681940.09230867,5154491.37839967,3.612574496159045
Rhode Island,1990,5.3010787943050195,5301078.794305019,,,
Rhode Island,1991,5.375276637927833,5375276.637927833,5301078.794305019,74197.84362281393,1.3996744153760763
Rhode Island,1992,5.365826043638836,5365826.043638836,5375276.637927833,-9450.594288997352,-0.1758159612161013
Rhode Island,1993,5.470693525579939,5470693.52557994,5365826.043638836,104867.48194110394,1.9543585850201741
Rhode Island,1994,5.499430291090614,5499430.291090614,5470693.52557994,28736.765510674566,0.5252856036681057
Rhode Island,1995,5.625649533338499,5625649.533338499,5499430.291090614,126219.2422478851,2.2951330513702
Rhode Island,1996,5.854520456574264,5854520.456574264,5625649.533338499,228870.92323576473,4.068346630543531
Rhode Island,1997,5.657589466274014,5657589.466274014,5854520.456574264,-196930.99030025024,-3.363742457832032
Rhode Island,1998,5.704290156905959,5704290.156905958,5657589.466274014,46700.690631944686,0.8254520924562757
Rhode Island,1999,6.046477369035079,6046477.369035079,5704290.156905958,342187.2121291207,5.998769394906186
Rhode Island,2000,5.968120389143893,5968120.389143893,6046477.369035079,-78356.97989118658,-1.2959112406913895
Rhode Island,2001,5.997955185336557,5997955.185336557,5968120.389143893,29834.796192664653,0.49990272057739704
Rhode Island,2002,6.227108717805433,6227108.717805433,5997955.185336557,229153.53246887587,3.820527586286352
Rhode Island,2003,6.14867613619713,6148676.13619713,6227108.717805433,-78432.58160830289,-1.2595344832191113
Rhode Island,2004,6.451501284191858,6451501.284191858,6148676.13619713,302825.1479947278,4.925046323581793
Rhode Island,2005,6.419480639133691,6419480.639133691,6451501.284191858,-32020.645058167167,-0.49632858535776
Rhode Island,2006,6.384049865899166,6384049.865899166,6419480.639133691,-35430.773234524764,-0.5519258523584573
Rhode Island,2007,6.718896330357642,6718896.330357642,6384049.865899166,334846.4644584758,5.245047759527707
Rhode Island,2008,6.330751431474199,6330751.431474199,6718896.330357642,-388144.8988834433,-5.776914537730078
Rhode Island,2009,6.537433730099417,6537433.730099417,6330751.431474199,206682.29862521868,3.2647356457192314
Rhode Island,2010,6.775694563437175,6775694.563437175,6537433.730099417,238260.83333775774,3.6445621198539384
Rhode Island,2011,6.959648985555946,6959648.985555946,6775694.563437175,183954.4221187709,2.7149160930514915
Rhode Island,2012,7.070083194977258,7070083.194977257,6959648.985555946,110434.2094213115,1.5867784373968665
Rhode Island,2013,6.994528484068083,6994528.484068084,7070083.194977257,-75554.71090917382,-1.0686537742985762
Rhode Island,2014,6.995109132331913,6995109.132331912,6994528.484068084,580.6482638288289,0.008301463996485414
Rhode Island,2015,7.209367931447858,7209367.931447858,6995109.132331912,214258.79911594559,3.062980077403304
Rhode Island,2016,7.172227023419408,7172227.023419408,7209367.931447858,-37140.90802844986,-0.5151756489835697
Rhode Island,2017,7.554295016360212,7554295.016360211,7172227.023419408,382067.99294080306,5.327048233320555
Rhode Island,2018,7.436029530752934,7436029.530752934,7554295.016360211,-118265.4856072776,-1.5655396744653474
Rhode Island,2019,7.468728599951007,7468728.5999510065,7436029.530752934,32699.069198072888,0.4397382912862363
Rhode Island,2020,7.316211412673855,7316211.412673855,7468728.5999510065,-152517.18727715127,-2.042076977842678
Rhode Island,2021,7.535784734229537,7535784.734229538,7316211.412673855,219573.32155568246,3.00118885541383
Rhode Island,2022,7.670056113584364,7670056.113584364,7535784.734229538,134271.37935482617,1.7817836375411555
Rhode Island,2023,8.018729371439942,8018729.371439942,7670056.113584364,348673.2578555783,4.545902307520885
Rhode Island,2024,7.892873394872921,7892873.394872921,8018729.371439942,-125855.97656702157,-1.5695251795786858
South Carolina,1990,54.36727731658661,54367277.316586606,,,
South Carolina,1991,56.347442975963254,56347442.97596326,54367277.316586606,1980165.659376651,3.642201259860651
South Carolina,1992,57.574347818321776,57574347.81832178,56347442.97596326,1226904.8423585221,2.1773922250241173
South Carolina,1993,57.86443822776873,57864438.22776873,57574347.81832178,290090.4094469473,0.5038535744466259
South Carolina,1994,58.79960940871882,58799609.408718824,57864438.22776873,935171.1809500977,1.6161414671806418
South Carolina,1995,57.963687075868414,57963687.07586841,58799609.408718824,-835922.3328504115,-1.4216460640748079
South Carolina,1996,58.067392848015395,58067392.8480154,57963687.07586841,103705.77214698493,0.17891507145024246
South Carolina,1997,61.39699520249792,61396995.20249792,58067392.8480154,3329602.354482524,5.734031082121025
South Carolina,1998,60.4712075901721,60471207.5901721,61396995.20249792,-925787.6123258248,-1.5078712065181967
South Carolina,1999,61.263134855786234,61263134.855786234,60471207.5901721,791927.265614137,1.3095939326715922
South Carolina,2000,63.47229320858839,63472293.20858839,61263134.855786234,2209158.3528021574,3.606015849503178
South Carolina,2001,63.504695115296805,63504695.1152968,63472293.20858839,32401.906708411872,0.051048898772145815
South Carolina,2002,64.17082179662026,64170821.79662026,63504695.1152968,666126.6813234538,1.0489408383333838
South Carolina,2003,66.5944349209408,66594434.9209408,64170821.79662026,2423613.1243205443,3.7768148458528716
South Carolina,2004,64.64372601817783,64643726.01817783,66594434.9209408,-1950708.9027629718,-2.9292371127989947
South Carolina,2005,66.97644101555878,66976441.01555878,64643726.01817783,2332714.9973809496,3.6085713820471756
South Carolina,2006,66.90693953697004,66906939.53697004,66976441.01555878,-69501.47858873755,-0.10377003844171445
South Carolina,2007,67.92452900073643,67924529.00073643,66906939.53697004,1017589.4637663886,1.520902720717199
South Carolina,2008,67.93245794716205,67932457.94716205,67924529.00073643,7928.946425616741,0.011673171006501608
South Carolina,2009,67.71874567588192,67718745.67588192,67932457.94716205,-213712.27128012478,-0.31459522846405835
South Carolina,2010,70.68293424694835,70682934.24694835,67718745.67588192,2964188.5710664243,4.377205368294531
South Carolina,2011,72.09972935159917,72099729.35159917,70682934.24694835,1416795.1046508253,2.0044373083054254
South Carolina,2012,71.41657289317926,71416572.89317927,72099729.35159917,-683156.4584199041,-0.9475159817708132
South Carolina,2013,71.75659806096225,71756598.06096224,71416572.89317927,340025.1677829772,0.47611521248935734
South Carolina,2014,72.3908697511313,72390869.75113131,71756598.06096224,634271.6901690662,0.8839210711051381
South Carolina,2015,72.23075424639936,72230754.24639936,72390869.75113131,-160115.50473195314,-0.22118190495901713
South Carolina,2016,77.64216063891706,77642160.63891706,72230754.24639936,5411406.392517701,7.491831490583466
South Carolina,2017,74.96156868277814,74961568.68277813,77642160.63891706,-2680591.9561389238,-3.4524953119289084
South Carolina,2018,76.8815854567823,76881585.45678231,74961568.68277813,1920016.7740041763,2.561334838294661
South Carolina,2019,77.73910695615773,77739106.95615773,76881585.45678231,857521.4993754178,1.115379572729362
South Carolina,2020,76.18970585942763,76189705.85942763,77739106.95615773,-1549401.0967300981,-1.99307807536805
South Carolina,2021,80.92624838002138,80926248.38002138,76189705.85942763,4736542.5205937475,6.216774913572728
South Carolina,2022,81.9516557809113,81951655.7809113,80926248.38002138,1025407.4008899182,1.2670887646671942
South Carolina,2023,81.1621439808081,81162143.9808081,81951655.7809113,-789511.8001032025,-0.9633872465174773
South Carolina,2024,82.65308609337778,82653086.09337778,81162143.9808081,1490942.1125696898,1.8369920253982492
South Dakota,1990,9.057561436311357,9057561.436311357,,,
South Dakota,1991,9.09351401879035,9093514.01879035,9057561.436311357,35952.58247899264,0.3969344589246765
South Dakota,1992,9.459801967531336,9459801.967531336,9093514.01879035,366287.9487409871,4.028013240911152
South Dakota,1993,9.416783122604027,9416783.122604027,9459801.967531336,-43018.84492730908,-0.4547541806367796
South Dakota,1994,9.564394750568304,9564394.750568304,9416783.122604027,147611.62796427682,1.567537725382569
South Dakota,1995,9.668828461134044,9668828.461134044,9564394.750568304,104433.71056574024,1.0919008812296767
South Dakota,1996,9.859057695187346,9859057.695187345,9668828.461134044,190229.2340533007,1.967448639904704
South Dakota,1997,9.831404717483158,9831404.71748316,9859057.695187345,-27652.977704185992,-0.28048296864805516
South Dakota,1998,9.729422906280913,9729422.906280912,9831404.71748316,-101981.8112022467,-1.037306612155766
South Dakota,1999,10.101710258701003,10101710.258701002,9729422.906280912,372287.35242008977,3.8264073419992517
South Dakota,2000,10.06271991652568,10062719.91652568,10101710.258701002,-38990.34217532165,-0.3859776332600485
South Dakota,2001,10.202406369287644,10202406.369287644,10062719.91652568,139686.452761963,1.3881580121549488
South Dakota,2002,10.498895291902715,10498895.291902715,10202406.369287644,296488.92261507176,2.906068547784902
South Dakota,2003,10.727874613743646,10727874.613743646,10498895.291902715,228979.32184093073,2.1809849081696364
South Dakota,2004,10.662033925264346,10662033.925264345,10727874.613743646,-65840.68847930059,-0.6137346944282055
South Dakota,2005,10.836505211799004,10836505.211799003,10662033.925264345,174471.2865346577,1.636379022591902
South Dakota,2006,11.19469511088584,11194695.11088584,10836505.211799003,358189.8990868367,3.305400515074107
South Dakota,2007,11.086860658818244,11086860.658818245,11194695.11088584,-107834.45206759498,-0.9632638584568115
South Dakota,2008,11.267339876313374,11267339.876313373,11086860.658818245,180479.2174951285,1.6278658409184508
South Dakota,2009,11.067365065487389,11067365.065487389,11267339.876313373,-199974.81082598493,-1.7748183069047156
South Dakota,2010,11.147052505828308,11147052.505828308,11067365.065487389,79687.44034091942,0.7200217926253987
South Dakota,2011,11.717775102228885,11717775.102228884,11147052.505828308,570722.5964005757,5.119941761305688
South Dakota,2012,11.792925739115182,11792925.739115182,11717775.102228884,75150.63688629866,0.6413387885555506
South Dakota,2013,12.096169669847047,12096169.669847047,11792925.739115182,303243.93073186465,2.571405412365608
South Dakota,2014,12.130257669829192,12130257.669829192,12096169.669847047,34087.99998214468,0.2818082162580621
South Dakota,2015,12.127862090375034,12127862.090375034,12130257.669829192,-2395.5794541575015,-0.01974879280689867
South Dakota,2016,12.07307581519689,12073075.81519689,12127862.090375034,-54786.275178143755,-0.4517389360951216
South Dakota,2017,12.407502430985298,12407502.430985298,12073075.81519689,334426.6157884076,2.7700200090473275
South Dakota,2018,12.435189086798829,12435189.086798828,12407502.430985298,27686.655813530087,0.2231444722056883
South Dakota,2019,12.636036277137139,12636036.277137138,12435189.086798828,200847.19033830985,1.6151518801714793
South Dakota,2020,12.493334324405174,12493334.324405175,12636036.277137138,-142701.95273196325,-1.1293252852570494
South Dakota,2021,13.381804039851103,13381804.039851103,12493334.324405175,888469.7154459283,7.111549986382275
South Dakota,2022,13.289670392732752,13289670.392732752,13381804.039851103,-92133.64711835049,-0.6884994492818447
South Dakota,2023,13.130160831164106,13130160.831164107,13289670.392732752,-159509.56156864576,-1.2002522023109847
South Dakota,2024,13.62067004505746,13620670.04505746,13130160.831164107,490509.21389335394,3.735744140537431
Tennessee,1990,70.81641335072733,70816413.35072733,,,
Tennessee,1991,69.75856837229736,69758568.37229736,70816413.35072733,-1057844.9784299731,-1.4937850257833034
Tennessee,1992,71.10412693070904,71104126.93070905,69758568.37229736,1345558.5584116876,1.9288792614414347
Tennessee,1993,72.11820647870803,72118206.47870803,71104126.93070905,1014079.5479989797,1.4261894376218134
Tennessee,1994,72.10846694672627,72108466.94672626,72118206.47870803,-9739.531981766224,-0.013504955901311405
Tennessee,1995,74.56122524383858,74561225.24383858,72108466.94672626,2452758.297112316,3.4014844594108675
Tennessee,1996,74.59370150926321,74593701.50926322,74561225.24383858,32476.265424638987,0.043556507177063435
Tennessee,1997,76.10194193654937,76101941.93654937,74593701.50926322,1508240.427286148,2.0219407225673756
Tennessee,1998,75.51469690877568,75514696.90877567,76101941.93654937,-587245.0277736932,-0.7716557722841207
Tennessee,1999,76.94371324627788,76943713.24627788,75514696.90877567,1429016.3375022113,1.8923685004370896
Tennessee,2000,79.23068506506007,79230685.06506008,76943713.24627788,2286971.8187821954,2.972265988076455
Tennessee,2001,78.87833514365886,78878335.14365886,79230685.06506008,-352349.9214012176,-0.4447139654439266
Tennessee,2002,82.35325563121035,82353255.63121034,78878335.14365886,3474920.4875514805,4.405418143299687
Tennessee,2003,80.75011265991185,80750112.65991186,82353255.63121034,-1603142.971298486,-1.9466661748960958
Tennessee,2004,82.48901348319033,82489013.48319033,80750112.65991186,1738900.8232784718,2.153434547642116
Tennessee,2005,84.3623323276034,84362332.3276034,82489013.48319033,1873318.8444130719,2.2709919361501614
Tennessee,2006,82.40553283399068,82405532.83399068,84362332.3276034,-1956799.4936127216,-2.319518011917809
Tennessee,2007,82.95671986411787,82956719.86411788,82405532.83399068,551187.0301271975,0.6688713866307816
Tennessee,2008,81.72866675654646,81728666.75654645,82956719.86411788,-1228053.107571423,-1.480353984081048
Tennessee,2009,86.24963404824715,86249634.04824714,81728666.75654645,4520967.291700691,5.5316787500862565
Tennessee,2010,87.58060869267551,87580608.69267552,86249634.04824714,1330974.6444283724,1.5431655555591566
Tennessee,2011,92.80082790541226,92800827.90541226,87580608.69267552,5220219.212736741,5.960473774571191
Tennessee,2012,89.67834666417467,89678346.66417466,92800827.90541226,-3122481.2412375957,-3.3647126989213945
Tennessee,2013,91.78254088071968,91782540.88071968,89678346.66417466,2104194.2165450156,2.3463793600307463
Tennessee,2014,94.77014060202369,94770140.60202369,91782540.88071968,2987599.7213040143,3.255085000519533
Tennessee,2015,96.5597820387384,96559782.0387384,94770140.60202369,1789641.4367147088,1.8884022175614388
Tennessee,2016,97.79734654344578,97797346.54344578,96559782.0387384,1237564.5047073811,1.2816562740488457
Tennessee,2017,97.74236775818268,97742367.75818267,97797346.54344578,-54978.78526310623,-0.05621705210445795
Tennessee,2018,98.6466876921347,98646687.69213471,97742367.75818267,904319.9339520335,0.9252077217827852
Tennessee,2019,99.19401825265095,99194018.25265095,98646687.69213471,547330.5605162382,0.5548392686274431
Tennessee,2020,96.63523574993157,96635235.74993157,99194018.25265095,-2558782.5027193725,-2.57957339342989
Tennessee,2021,99.86148358220022,99861483.58220023,96635235.74993157,3226247.8322686553,3.3385832892438927
Tennessee,2022,100.65168243518399,100651682.43518399,99861483.58220023,790198.8529837579,0.7912949263699969
Tennessee,2023,103.11993606429944,103119936.06429943,100651682.43518399,2468253.6291154474,2.4522725993228307
Tennessee,2024,104.09624401436267,104096244.01436266,103119936.06429943,976307.9500632286,0.9467693516164142
Texas,1990,219.58000390642763,219580003.90642762,,,
Texas,1991,228.3070439216099,228307043.9216099,219580003.90642762,8727040.015182287,3.974423836380497
Texas,1992,234.22662920420137,234226629.20420137,228307043.9216099,5919585.282591462,2.592817628799913
Texas,1993,236.31082274565642,236310822.74565643,234226629.20420137,2084193.5414550602,0.8898192099404878
Texas,1994,246.5352964087955,246535296.40879548,236310822.74565643,10224473.663139045,4.326705626235216
Texas,1995,242.2746673352402,242274667.3352402,246535296.40879548,-4260629.073555291,-1.7282024665914275
Texas,1996,251.18710892074375,251187108.92074376,242274667.3352402,8912441.585503578,3.6786518720800716
Texas,1997,254.69281385769438,254692813.8576944,251187108.92074376,3505704.936950624,1.3956547977375573
Texas,1998,255.75827254878263,255758272.54878262,254692813.8576944,1065458.6910882294,0.4183308806205807
Texas,1999,268.58051265781586,268580512.6578159,255758272.54878262,12822240.109033257,5.0134214550528675
Texas,2000,274.3282328368851,274328232.8368851,268580512.6578159,5747720.179069221,2.140036193315367
Texas,2001,287.25277857144283,287252778.57144284,274328232.8368851,12924545.734557748,4.7113436341940975
Texas,2002,289.7718457489737,289771845.7489737,287252778.57144284,2519067.1775308847,0.8769513701690324
Texas,2003,288.8639003374646,288863900.3374646,289771845.7489737,-907945.4115091562,-0.31333113441797233
Texas,2004,308.1636104786056,308163610.4786056,288863900.3374646,19299710.141141057,6.681246815055192
Texas,2005,312.0334699257233,312033469.9257233,308163610.4786056,3869859.4471176863,1.255780798098597
Texas,2006,315.89684459330954,315896844.5933095,312033469.9257233,3863374.6675862074,1.2381282906945361
Texas,2007,318.9647512022515,318964751.2022515,315896844.5933095,3067906.6089419723,0.9711735528386308
Texas,2008,312.7142319565821,312714231.9565821,318964751.2022515,-6250519.245669365,-1.9596269563046453
Texas,2009,322.4501900437436,322450190.0437436,312714231.9565821,9735958.087161481,3.113372239646976
Texas,2010,347.2230707585267,347223070.75852674,322450190.0437436,24772880.714783132,7.682699988926178
Texas,2011,359.03009586803137,359030095.8680314,347223070.75852674,11807025.10950464,3.4004149216558637
Texas,2012,365.101680046077,365101680.04607695,359030095.8680314,6071584.178045571,1.6911073049088625
Texas,2013,362.01760267665395,362017602.6766539,365101680.04607695,-3084077.369423032,-0.8447173864096741
Texas,2014,366.4555393241533,366455539.3241533,362017602.6766539,4437936.6474993825,1.225889739804517
Texas,2015,381.7197277200446,381719727.7200446,366455539.3241533,15264188.395891309,4.165358892934938
Texas,2016,378.96820181469224,378968201.81469226,381719727.7200446,-2751525.905352354,-0.7208236057871074
Texas,2017,399.787983891324,399787983.89132404,378968201.81469226,20819782.076631784,5.493807126016403
Texas,2018,405.71200489809735,405712004.89809734,399787983.89132404,5924021.006773293,1.4817906604175586
Texas,2019,412.65275387949936,412652753.8794994,405712004.89809734,6940748.9814020395,1.7107576057911689
Texas,2020,397.9593063455778,397959306.3455778,412652753.8794994,-14693447.5339216,-3.560729304671574
Texas,2021,437.3872710474382,437387271.0474382,397959306.3455778,39427964.70186043,9.907536794131957
Texas,2022,440.0478245019565,440047824.50195646,437387271.0474382,2660553.4545182586,0.608283237906505
Texas,2023,445.39563531036254,445395635.3103625,440047824.50195646,5347810.808406055,1.2152794561497209
Texas,2024,443.3632487157932,443363248.7157932,445395635.3103625,-2032386.5945693254,-0.4563103976430099
Utah,1990,20.896643451550354,20896643.451550353,,,
Utah,1991,21.7185447139843,21718544.7139843,20896643.451550353,821901.2624339461,3.933173594790737
Utah,1992,21.943522033004882,21943522.033004884,21718544.7139843,224977.31902058423,1.035876583736866
Utah,1993,21.518370448570757,21518370.448570758,21943522.033004884,-425151.5844341256,-1.9374810652303773
Utah,1994,21.728861729249864,21728861.729249865,21518370.448570758,210491.2806791067,0.9781934054076454
Utah,1995,22.34608674657699,22346086.74657699,21728861.729249865,617225.0173271261,2.8405768558794833
Utah,1996,22.120034332127137,22120034.332127135,22346086.74657699,-226052.41444985569,-1.0115973190898078
Utah,1997,22.82868852161971,22828688.52161971,22120034.332127135,708654.1894925758,3.203675811946307
Utah,1998,23.26280197614398,23262801.97614398,22828688.52161971,434113.45452426746,1.901613638966356
Utah,1999,23.702847452444647,23702847.452444647,23262801.97614398,440045.476300668,1.891627142559761
Utah,2000,23.518412437415254,23518412.437415253,23702847.452444647,-184435.01502939314,-0.778113327520787
Utah,2001,23.76362027442358,23763620.27442358,23518412.437415253,245207.83700832725,1.0426207026552015
Utah,2002,23.80479369171492,23804793.69171492,23763620.27442358,41173.41729133949,0.1732623935909875
Utah,2003,24.10916379343681,24109163.79343681,23804793.69171492,304370.10172189027,1.2786084419115298
Utah,2004,24.620966572790476,24620966.572790477,24109163.79343681,511802.77935366705,2.1228557893534
Utah,2005,25.139121867467946,25139121.867467947,24620966.572790477,518155.2946774699,2.104528646938265
Utah,2006,25.64809269885259,25648092.69885259,25139121.867467947,508970.8313846439,2.024616587913889
Utah,2007,25.29650422667007,25296504.22667007,25648092.69885259,-351588.47218251973,-1.3708172233729043
Utah,2008,25.697655641206072,25697655.64120607,25296504.22667007,401151.4145359993,1.5857978278005145
Utah,2009,25.3330494906221,25333049.4906221,25697655.64120607,-364606.1505839713,-1.4188304010087482
Utah,2010,26.529364423227545,26529364.423227545,25333049.4906221,1196314.9326054454,4.722348697294822
Utah,2011,26.555314111273436,26555314.111273438,26529364.423227545,25949.688045892864,0.09781496319290954
Utah,2012,26.19028853574326,26190288.53574326,26555314.111273438,-365025.57553017884,-1.3745857947702294
Utah,2013,27.86947522928751,27869475.22928751,26190288.53574326,1679186.69354425,6.41148604091389
Utah,2014,28.14244906650627,28142449.06650627,27869475.22928751,272973.83721876144,0.9794724693341134
Utah,2015,28.049948157531247,28049948.157531247,28142449.06650627,-92500.90897502378,-0.3286881989425494
Utah,2016,28.53548935578017,28535489.355780173,28049948.157531247,485541.19824892655,1.7309878632291216
Utah,2017,29.072190459572045,29072190.459572047,28535489.355780173,536701.1037918739,1.8808196947327251
Utah,2018,28.510832639927965,28510832.639927965,29072190.459572047,-561357.8196440823,-1.9309099547373623
Utah,2019,29.310988017994255,29310988.017994255,28510832.639927965,800155.3780662902,2.806496001613483
Utah,2020,29.04597860045797,29045978.60045797,29310988.017994255,-265009.4175362848,-0.9041299371198042
Utah,2021,29.68950060803309,29689500.60803309,29045978.60045797,643522.0075751208,2.2155287533158696
Utah,2022,30.756745149304063,30756745.149304062,29689500.60803309,1067244.5412709713,3.5946867391302866
Utah,2023,30.35877426620939,30358774.26620939,30756745.149304062,-397970.8830946721,-1.2939304245712002
Utah,2024,31.58065823435929,31580658.23435929,30358774.26620939,1221883.9681499004,4.024813246527906
Vermont,1990,3.8433954246968987,3843395.4246968986,,,
Vermont,1991,3.797315079151154,3797315.079151154,3843395.4246968986,-46080.34554574452,-1.1989488578157048
Vermont,1992,4.007102187106602,4007102.187106602,3797315.079151154,209787.10795544786,5.524616830119436
Vermont,1993,3.9416390831902226,3941639.0831902227,4007102.187106602,-65463.10391637916,-1.6336769281056924
Vermont,1994,3.984361214822519,3984361.214822519,3941639.0831902227,42722.13163229637,1.0838671611130513
Vermont,1995,4.094062862756454,4094062.862756454,3984361.214822519,109701.64793393482,2.7533057877841385
Vermont,1996,4.201935304804795,4201935.304804795,4094062.862756454,107872.4420483415,2.6348506523838044
Vermont,1997,4.1166361198141,4116636.1198140997,4201935.304804795,-85299.18499069568,-2.029997579761841
Vermont,1998,4.234411270534756,4234411.270534756,4116636.1198140997,117775.15072065592,2.860956064437739
Vermont,1999,4.308801335196303,4308801.335196302,4234411.270534756,74390.06466154661,1.7567982869116074
Vermont,2000,4.377682988017476,4377682.988017476,4308801.335196302,68881.65282117389,1.598626798096175
Vermont,2001,4.396234473268529,4396234.473268529,4377682.988017476,18551.485251053236,0.42377406728244293
Vermont,2002,4.412816679515049,4412816.679515049,4396234.473268529,16582.20624651946,0.3771911245259596
Vermont,2003,4.434748200754714,4434748.200754714,4412816.679515049,21931.521239665337,0.49699597405608803
Vermont,2004,4.55025048238731,4550250.48238731,4434748.200754714,115502.2816325957,2.6044834205680334
Vermont,2005,4.524950889535405,4524950.889535405,4550250.48238731,-25299.592851905152,-0.5560043990947857
Vermont,2006,4.450154131842882,4450154.131842881,4524950.889535405,-74796.7576925233,-1.6529849609086693
Vermont,2007,4.740789677428486,4740789.677428486,4450154.131842881,290635.5455856044,6.530909648858555
Vermont,2008,4.686162213025696,4686162.213025697,4740789.677428486,-54627.46440278925,-1.1522861826770694
Vermont,2009,4.513113328278997,4513113.328278997,4686162.213025697,-173048.8847466996,-3.6927634358386365
Vermont,2010,4.807612270830312,4807612.270830312,4513113.328278997,294498.94255131483,6.525405438104016
Vermont,2011,4.986007086815436,4986007.086815435,4807612.270830312,178394.81598512363,3.7106739465558745
Vermont,2012,5.153701992185878,5153701.992185879,4986007.086815435,167694.90537044313,3.363310610084791
Vermont,2013,5.060979052221492,5060979.052221492,5153701.992185879,-92722.93996438663,-1.7991521454863817
Vermont,2014,5.064201939919795,5064201.939919795,5060979.052221492,3222.887698302977,0.06368111120492202
Vermont,2015,5.1673398542928215,5167339.854292821,5064201.939919795,103137.91437302623,2.036607457534754
Vermont,2016,5.351876126395259,5351876.126395258,5167339.854292821,184536.27210243698,3.5712044747575793
Vermont,2017,5.255239971524958,5255239.971524958,5351876.126395258,-96636.15487030055,-1.8056500671548534
Vermont,2018,5.305959571555713,5305959.571555712,5255239.971524958,50719.60003075469,0.9651243388612939
Vermont,2019,5.395428517213421,5395428.517213421,5305959.571555712,89468.94565770868,1.686197274048892
Vermont,2020,5.20449637422591,5204496.37422591,5395428.517213421,-190932.14298751112,-3.5387762506419405
Vermont,2021,5.576241744682406,5576241.744682406,5204496.37422591,371745.37045649625,7.142773166246806
Vermont,2022,5.770064137351595,5770064.137351595,5576241.744682406,193822.3926691888,3.4758606520963866
Vermont,2023,5.728010650076701,5728010.650076701,5770064.137351595,-42053.48727489356,-0.7288218341052222
Vermont,2024,5.746953514162763,5746953.514162763,5728010.650076701,18942.864086061716,0.3307058112018011
Virginia,1990,54.063307222120336,54063307.22212034,,,
Virginia,1991,54.35344341364839,54353443.41364839,54063307.22212034,290136.1915280521,0.5366600869162904
Virginia,1992,57.805700475073905,57805700.475073904,54353443.41364839,3452257.0614255145,6.351496509894786
Virginia,1993,58.407954656563795,58407954.656563796,57805700.475073904,602254.1814898923,1.0418594992194363
Virginia,1994,59.77587032828836,59775870.32828836,58407954.656563796,1367915.6717245653,2.3420023518506157
Virginia,1995,64.37919265617634,64379192.65617634,59775870.32828836,4603322.327887982,7.700970814153924
Virginia,1996,63.25470111729534,63254701.11729534,64379192.65617634,-1124491.5388810039,-1.7466692148291854
Virginia,1997,63.81892964068107,63818929.64068107,63254701.11729534,564228.5233857334,0.8919946081785529
Virginia,1998,65.73736541276243,65737365.412762426,63818929.64068107,1918435.7720813528,3.006060714090158
Virginia,1999,68.98271698080505,68982716.98080505,65737365.412762426,3245351.5680426285,4.936844590082351
Virginia,2000,69.62796154796557,69627961.54796557,68982716.98080505,645244.567160517,0.9353713443036189
Virginia,2001,69.71049894119967,69710498.94119968,69627961.54796557,82537.39323410392,0.11854058541875487
Virginia,2002,74.03574982386051,74035749.82386051,69710498.94119968,4325250.882660836,6.2045903391240325
Virginia,2003,74.10431295864589,74104312.9586459,74035749.82386051,68563.13478538394,0.09260814531966442
Virginia,2004,78.88183622946563,78881836.22946563,74104312.9586459,4777523.2708197385,6.447024579373467
Virginia,2005,79.91811686134906,79918116.86134906,78881836.22946563,1036280.6318834275,1.3137126129631522
Virginia,2006,80.0692474707694,80069247.47076939,79918116.86134906,151130.60942032933,0.18910682002496093
